source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,ligand.logFC,ligand.pct.1,ligand.pct.2,ligand.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2,receptor.pvalues
Prolif.T,Prolif.T,TGM2,ITGA4,0.000182267,0,2836,TGM2 - ITGA4,other,other,other,Neg,-0.373808298,0.021,0.288,5.39E-32,0.795369665,0.69,0.25,1.43E-14
Macrophages,Ciliated,THBS1,CD36,0.002414514,0,2845,THBS1 - CD36,other,other,other,Neg,-0.35913051,0.087,0.406,0,-0.339735855,0.057,0.345,7.09E-07
Ciliated,Ciliated,THBS1,CD36,0.002349554,0,2845,THBS1 - CD36,other,other,other,Neg,-0.525292847,0.034,0.422,1.42E-10,-0.339735855,0.057,0.345,7.09E-07
Macrophages,Macrophages,THBS1,CD47,0.006483675,0,2846,THBS1 - CD47,other,other,other,Neg,-0.35913051,0.087,0.406,0,0.457622488,0.545,0.545,2.71E-117
Macrophages,Prolif.T,THBS1,CD47,0.009275654,0,2846,THBS1 - CD47,other,other,other,Neg,-0.35913051,0.087,0.406,0,NA,NA,NA,NA
Ciliated,Prolif.T,THBS1,CD47,0.009027772,0.01,2846,THBS1 - CD47,other,other,other,Neg,-0.525292847,0.034,0.422,1.42E-10,NA,NA,NA,NA
Macrophages,DC,THBS1,ITGA4,0.006380591,0,2849,THBS1 - ITGA4,other,other,other,Neg,-0.35913051,0.087,0.406,0,0.109853142,0.582,0.517,0.060516145
Prolif.T,DC,THBS1,ITGA4,0.004671212,0,2849,THBS1 - ITGA4,other,other,other,Neg,-0.483809195,0.016,0.4,1.76E-60,0.109853142,0.582,0.517,0.060516145
Ciliated,DC,THBS1,ITGA4,0.006209592,0,2849,THBS1 - ITGA4,other,other,other,Neg,-0.525292847,0.034,0.422,1.42E-10,0.109853142,0.582,0.517,0.060516145
Macrophages,Prolif.T,THBS1,ITGA4,0.000341008,0,2849,THBS1 - ITGA4,other,other,other,Neg,-0.35913051,0.087,0.406,0,0.795369665,0.69,0.25,1.43E-14
Prolif.T,Prolif.T,THBS1,ITGA4,0.000249245,0,2849,THBS1 - ITGA4,other,other,other,Neg,-0.483809195,0.016,0.4,1.76E-60,0.795369665,0.69,0.25,1.43E-14
Ciliated,Prolif.T,THBS1,ITGA4,0.000331815,0,2849,THBS1 - ITGA4,other,other,other,Neg,-0.525292847,0.034,0.422,1.42E-10,0.795369665,0.69,0.25,1.43E-14
Macrophages,Macrophages,THBS1,ITGB1,0.008364132,0,2851,THBS1 - ITGB1,other,other,other,Neg,-0.35913051,0.087,0.406,0,-0.138667375,0.401,0.651,3.47E-181
Macrophages,Prolif.T,THBS1,ITGB1,0.010281863,0,2851,THBS1 - ITGB1,other,other,other,Neg,-0.35913051,0.087,0.406,0,-0.225799727,0.591,0.75,6.44E-05
Ciliated,Prolif.T,THBS1,ITGB1,0.010007363,0.02,2851,THBS1 - ITGB1,other,other,other,Neg,-0.525292847,0.034,0.422,1.42E-10,-0.225799727,0.591,0.75,6.44E-05
Macrophages,Macrophages,THBS1,LRP1,0.013075621,0,2853,THBS1 - LRP1,other,other,other,Neg,-0.35913051,0.087,0.406,0,NA,NA,NA,NA
Ciliated,Macrophages,THBS1,LRP1,0.012727494,0,2853,THBS1 - LRP1,other,other,other,Neg,-0.525292847,0.034,0.422,1.42E-10,NA,NA,NA,NA
Macrophages,Ciliated,THBS1,LRP1,0.013102571,0,2853,THBS1 - LRP1,other,other,other,Neg,-0.35913051,0.087,0.406,0,-0.924750868,0.216,0.83,8.77E-22
Prolif.T,Macrophages,TIMP1,CD63,0.11268819,0.01,2869,TIMP1 - CD63,other,other,other,Neg,-0.535415675,0.268,0.762,5.21E-24,0.138255171,0.896,0.99,3.73E-21
Prolif.T,Prolif.T,TIMP1,CD63,0.105940082,0.02,2869,TIMP1 - CD63,other,other,other,Neg,-0.535415675,0.268,0.762,5.21E-24,-1.165868542,0.741,0.95,8.69E-33
Prolif.T,Ciliated,TIMP1,CD63,0.111768222,0.01,2869,TIMP1 - CD63,other,other,other,Neg,-0.535415675,0.268,0.762,5.21E-24,-0.646349085,0.83,0.996,1.86E-20
Ciliated,Macrophages,TIMP2,ITGB1,0.028118626,0,2871,TIMP2 - ITGB1,other,other,other,Neg,-0.873792356,0.102,0.713,1.67E-19,-0.138667375,0.401,0.651,3.47E-181
Ciliated,DC,TIMP2,ITGB1,0.027027687,0.01,2871,TIMP2 - ITGB1,other,other,other,Neg,-0.873792356,0.102,0.713,1.67E-19,-0.213720894,0.496,0.624,4.78E-07
Ciliated,Prolif.T,TIMP2,ITGB1,0.034408512,0,2871,TIMP2 - ITGB1,other,other,other,Neg,-0.873792356,0.102,0.713,1.67E-19,-0.225799727,0.591,0.75,6.44E-05
Ciliated,Ciliated,TIMP2,ITGB1,0.026601414,0.04,2871,TIMP2 - ITGB1,other,other,other,Neg,-0.873792356,0.102,0.713,1.67E-19,-0.197384148,0.409,0.619,0.003302036
Macrophages,DC,TNFSF13,TNFRSF14,0.014833762,0,2909,TNFSF13 - TNFRSF14,other,other,other,Neg,-0.649185509,0.347,0.821,0,-0.146244493,0.388,0.435,0.022771232
Ciliated,DC,TNFSF13,TNFRSF14,0.013218711,0,2909,TNFSF13 - TNFRSF14,other,other,other,Neg,-1.074036579,0.136,0.857,1.30E-27,-0.146244493,0.388,0.435,0.022771232
Macrophages,Ciliated,TNFSF13,TNFRSF14,0.013108442,0.01,2909,TNFSF13 - TNFRSF14,other,other,other,Neg,-0.649185509,0.347,0.821,0,NA,NA,NA,NA
Macrophages,Ciliated,TNFSF13,TNFRSF1A,0.034355702,0,2911,TNFSF13 - TNFRSF1A,other,other,other,Neg,-0.649185509,0.347,0.821,0,-0.398852421,0.159,0.529,8.24E-08
Macrophages,Aveolar cells,TNFSF13,TNFRSF1A,0.047836615,0.04,2911,TNFSF13 - TNFRSF1A,other,other,other,Neg,-0.649185509,0.347,0.821,0,-0.316726683,0.385,0.75,0.068072191
Ciliated,DC,UBA52,TGFBR1,0.016647999,0,2967,UBA52 - TGFBR1,other,other,other,Neg,-0.63480678,0.784,0.996,1.35E-20,NA,NA,NA,NA
Ciliated,Prolif.T,UBA52,TGFBR1,0.002023357,0,2967,UBA52 - TGFBR1,other,other,other,Neg,-0.63480678,0.784,0.996,1.35E-20,-0.153973664,0.066,0.25,3.99E-09
Macrophages,DC,UBB,TGFBR1,0.019899047,0,2977,UBB - TGFBR1,other,other,other,Neg,-0.888728214,0.772,0.989,0,NA,NA,NA,NA
Prolif.T,DC,UBB,TGFBR1,0.019467686,0,2977,UBB - TGFBR1,other,other,other,Neg,-0.59336894,0.963,0.962,1.90E-23,NA,NA,NA,NA
Aveolar cells,DC,UBB,TGFBR1,0.020480851,0,2977,UBB - TGFBR1,other,other,other,Neg,-0.513238157,0.874,1,0.003204584,NA,NA,NA,NA
Macrophages,Prolif.T,UBB,TGFBR1,0.002425526,0,2977,UBB - TGFBR1,other,other,other,Neg,-0.888728214,0.772,0.989,0,-0.153973664,0.066,0.25,3.99E-09
Prolif.T,Prolif.T,UBB,TGFBR1,0.00237203,0,2977,UBB - TGFBR1,other,other,other,Neg,-0.59336894,0.963,0.962,1.90E-23,-0.153973664,0.066,0.25,3.99E-09
Aveolar cells,Prolif.T,UBB,TGFBR1,0.002497745,0,2977,UBB - TGFBR1,other,other,other,Neg,-0.513238157,0.874,1,0.003204584,-0.153973664,0.066,0.25,3.99E-09
Macrophages,Macrophages,UBB,TGFBR2,0.029852833,0,2978,UBB - TGFBR2,other,other,other,Neg,-0.888728214,0.772,0.989,0,NA,NA,NA,NA
Macrophages,Ciliated,UBB,TLR4,0.021467385,0.04,2979,UBB - TLR4,other,other,other,Neg,-0.888728214,0.772,0.989,0,-0.235743065,0.045,0.283,1.22E-05
Prolif.T,Ciliated,UBB,TLR4,0.021002755,0.04,2979,UBB - TLR4,other,other,other,Neg,-0.59336894,0.963,0.962,1.90E-23,-0.235743065,0.045,0.283,1.22E-05
Aveolar cells,Ciliated,UBB,TLR4,0.022094011,0.03,2979,UBB - TLR4,other,other,other,Neg,-0.513238157,0.874,1,0.003204584,-0.235743065,0.045,0.283,1.22E-05
Prolif.T,Macrophages,VCAN,CD44,0.01552247,0,3008,VCAN - CD44,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,0.139727709,0.746,0.869,0.001384938
Prolif.T,T cells,VCAN,CD44,0.00573128,0,3008,VCAN - CD44,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,NA,NA,NA,NA
Prolif.T,DC,VCAN,CD44,0.014311754,0,3008,VCAN - CD44,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.488779985,0.562,0.836,5.04E-25
Prolif.T,Prolif.T,VCAN,CD44,0.015177601,0,3008,VCAN - CD44,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.379262167,0.793,0.95,1.99E-09
Prolif.T,Ciliated,VCAN,CD44,0.014236543,0,3008,VCAN - CD44,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-1.145435953,0.182,0.87,2.48E-25
Prolif.T,Aveolar cells,VCAN,CD44,0.013270575,0,3008,VCAN - CD44,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.545412781,0.448,1,0.00319694
Prolif.T,DC,VCAN,ITGA4,0.005978828,0,3010,VCAN - ITGA4,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,0.109853142,0.582,0.517,0.060516145
Prolif.T,Prolif.T,VCAN,ITGA4,0.000319413,0,3010,VCAN - ITGA4,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,0.795369665,0.69,0.25,1.43E-14
Prolif.T,Macrophages,VCAN,ITGB1,0.007838458,0,3011,VCAN - ITGB1,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.138667375,0.401,0.651,3.47E-181
Prolif.T,DC,VCAN,ITGB1,0.007528249,0,3011,VCAN - ITGB1,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.213720894,0.496,0.624,4.78E-07
Prolif.T,Prolif.T,VCAN,ITGB1,0.009636834,0,3011,VCAN - ITGB1,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.225799727,0.591,0.75,6.44E-05
Prolif.T,Ciliated,VCAN,ITGB1,0.007407174,0,3011,VCAN - ITGB1,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.197384148,0.409,0.619,0.003302036
Prolif.T,Aveolar cells,VCAN,ITGB1,0.002019441,0,3011,VCAN - ITGB1,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,0.451650607,0.58,0.375,0.251212292
Prolif.T,DC,VCAN,TLR1,0.001606322,0,3014,VCAN - TLR1,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,NA,NA,NA,NA
Prolif.T,Aveolar cells,VCAN,TLR1,0.002170181,0,3014,VCAN - TLR1,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.437710819,0.021,0.375,5.88E-07
Prolif.T,Aveolar cells,VCAN,TLR2,0.001502403,0,3015,VCAN - TLR2,other,other,other,Neg,-0.679658836,0.047,0.475,5.25E-44,-0.146330061,0.112,0.375,0.032271508
Macrophages,Macrophages,VIM,CD44,0.231734586,0,3053,VIM - CD44,other,other,other,Neg,-0.593550312,0.974,1,0,0.139727709,0.746,0.869,0.001384938
Prolif.T,Macrophages,VIM,CD44,0.24373976,0,3053,VIM - CD44,other,other,other,Neg,-1.220696124,0.994,1,9.02E-40,0.139727709,0.746,0.869,0.001384938
Aveolar cells,Macrophages,VIM,CD44,0.24061884,0.02,3053,VIM - CD44,other,other,other,Neg,-2.397864629,0.587,1,1.44E-06,0.139727709,0.746,0.869,0.001384938
Macrophages,Macrophages,TYROBP,TREM1,0.21957878,0,3174,TYROBP - TREM1,other,other,other,Neg,-0.23225819,0.967,0.999,0,-0.954193863,0.302,0.892,0
Ciliated,Macrophages,TYROBP,TREM1,0.222750994,0,3174,TYROBP - TREM1,other,other,other,Neg,-2.244469877,0.261,0.991,1.02E-39,-0.954193863,0.302,0.892,0
Macrophages,Ciliated,TYROBP,TREM1,0.231520873,0,3174,TYROBP - TREM1,other,other,other,Neg,-0.23225819,0.967,0.999,0,-1.657308411,0.08,0.955,7.32E-39
Ciliated,Ciliated,TYROBP,TREM1,0.234813702,0,3174,TYROBP - TREM1,other,other,other,Neg,-2.244469877,0.261,0.991,1.02E-39,-1.657308411,0.08,0.955,7.32E-39
Prolif.T,Macrophages,SYK,FCGR2A,0.031706415,0.01,3179,SYK - FCGR2A,other,other,other,Neg,-0.796635161,0.043,0.7,6.96E-90,0.269972782,0.652,0.77,5.32E-17
Ciliated,Macrophages,SYK,FCGR2A,0.030760499,0,3179,SYK - FCGR2A,other,other,other,Neg,-0.49354383,0.136,0.538,1.28E-09,0.269972782,0.652,0.77,5.32E-17
Ciliated,Macrophages,LGALS1,ITGB1,0.089484184,0,3181,LGALS1 - ITGB1,other,other,other,Neg,-1.489979294,0.307,0.987,1.45E-31,-0.138667375,0.401,0.651,3.47E-181
Ciliated,Prolif.T,LGALS1,ITGB1,0.10797594,0,3181,LGALS1 - ITGB1,other,other,other,Neg,-1.489979294,0.307,0.987,1.45E-31,-0.225799727,0.591,0.75,6.44E-05
Ciliated,T cells,LGALS1,PTPRC,0.19348748,0,3182,LGALS1 - PTPRC,other,other,other,Neg,-1.489979294,0.307,0.987,1.45E-31,0.180697142,0.823,0.703,9.47E-09
Aveolar cells,T cells,LGALS1,PTPRC,0.174081836,0,3182,LGALS1 - PTPRC,other,other,other,Neg,-0.708014062,0.552,1,0.002989997,0.180697142,0.823,0.703,9.47E-09
Ciliated,DC,LGALS1,PTPRC,0.197584235,0,3182,LGALS1 - PTPRC,other,other,other,Neg,-1.489979294,0.307,0.987,1.45E-31,-0.317291221,0.823,0.895,1.05E-16
Aveolar cells,DC,LGALS1,PTPRC,0.177858322,0,3182,LGALS1 - PTPRC,other,other,other,Neg,-0.708014062,0.552,1,0.002989997,-0.317291221,0.823,0.895,1.05E-16
Macrophages,T cells,MRC1,PTPRC,0.15669117,0,3209,MRC1 - PTPRC,other,other,other,Neg,-0.50410947,0.491,0.955,0,0.180697142,0.823,0.703,9.47E-09
Prolif.T,T cells,MRC1,PTPRC,0.125918444,0.01,3209,MRC1 - PTPRC,other,other,other,Neg,-1.768549896,0.052,0.912,1.45E-127,0.180697142,0.823,0.703,9.47E-09
Ciliated,T cells,MRC1,PTPRC,0.144501169,0,3209,MRC1 - PTPRC,other,other,other,Neg,-1.568257399,0.17,0.951,2.43E-33,0.180697142,0.823,0.703,9.47E-09
Aveolar cells,T cells,MRC1,PTPRC,0.141704917,0.01,3209,MRC1 - PTPRC,other,other,other,Neg,-1.753986405,0.07,1,1.14E-16,0.180697142,0.823,0.703,9.47E-09
Macrophages,DC,MRC1,PTPRC,0.160163547,0,3209,MRC1 - PTPRC,other,other,other,Neg,-0.50410947,0.491,0.955,0,-0.317291221,0.823,0.895,1.05E-16
Prolif.T,DC,MRC1,PTPRC,0.128813043,0.01,3209,MRC1 - PTPRC,other,other,other,Neg,-1.768549896,0.052,0.912,1.45E-127,-0.317291221,0.823,0.895,1.05E-16
Ciliated,DC,MRC1,PTPRC,0.147750737,0,3209,MRC1 - PTPRC,other,other,other,Neg,-1.568257399,0.17,0.951,2.43E-33,-0.317291221,0.823,0.895,1.05E-16
Aveolar cells,DC,MRC1,PTPRC,0.144902254,0,3209,MRC1 - PTPRC,other,other,other,Neg,-1.753986405,0.07,1,1.14E-16,-0.317291221,0.823,0.895,1.05E-16
DC,Macrophages,ICAM1,SPN,0.010778875,0,3222,ICAM1 - SPN,other,other,other,Neg,-0.244925197,0.366,0.446,0.000335643,-0.897856489,0.114,0.72,0
DC,DC,ICAM1,SPN,0.002683024,0,3222,ICAM1 - SPN,other,other,other,Neg,-0.244925197,0.366,0.446,0.000335643,-0.130188099,0.287,0.41,5.13E-05
DC,Prolif.T,ICAM1,SPN,0.009096212,0,3222,ICAM1 - SPN,other,other,other,Neg,-0.244925197,0.366,0.446,0.000335643,-0.244913245,0.602,0.738,0.000407677
DC,Ciliated,ICAM1,SPN,0.010424716,0,3222,ICAM1 - SPN,other,other,other,Neg,-0.244925197,0.366,0.446,0.000335643,-1.047774625,0.023,0.717,2.21E-24
DC,Aveolar cells,ICAM1,SPN,0.008034263,0,3222,ICAM1 - SPN,other,other,other,Neg,-0.244925197,0.366,0.446,0.000335643,-0.883102481,0.028,0.5,2.87E-09
Prolif.T,Prolif.T,HLA-F,LILRB1,0.005032084,0.01,3237,HLA-F - LILRB1,other,other,other,Neg,-0.236204956,0.496,0.662,6.15E-05,-0.266707265,0.046,0.375,2.46E-28
Prolif.T,Ciliated,HLA-F,LILRB1,0.005110626,0,3237,HLA-F - LILRB1,other,other,other,Neg,-0.236204956,0.496,0.662,6.15E-05,-0.210496382,0.068,0.274,0.000202662
Prolif.T,DC,HLA-F,LILRB2,0.005267373,0,3238,HLA-F - LILRB2,other,other,other,Neg,-0.236204956,0.496,0.662,6.15E-05,0.397468232,0.413,0.297,1.93E-06
Macrophages,Macrophages,ADAM10,AXL,0.001189089,0,9,ADAM10 - AXL,other,other,other,Neg,0.116289974,0.311,0.387,7.41E-09,-0.236040645,0.072,0.261,3.74E-295
DC,Macrophages,ADAM10,AXL,0.000928478,0.02,9,ADAM10 - AXL,other,other,other,Neg,NA,NA,NA,NA,-0.236040645,0.072,0.261,3.74E-295
Prolif.T,Macrophages,ADAM10,AXL,0.001067265,0,9,ADAM10 - AXL,other,other,other,Neg,-0.127216484,0.385,0.425,0.187171318,-0.236040645,0.072,0.261,3.74E-295
Ciliated,Macrophages,ADAM10,AXL,0.000991163,0,9,ADAM10 - AXL,other,other,other,Neg,-0.108815053,0.148,0.278,0.03862253,-0.236040645,0.072,0.261,3.74E-295
Macrophages,DC,ADAM10,AXL,0.002307989,0,9,ADAM10 - AXL,other,other,other,Neg,0.116289974,0.311,0.387,7.41E-09,-0.221964433,0.243,0.438,2.33E-11
DC,DC,ADAM10,AXL,0.001802594,0,9,ADAM10 - AXL,other,other,other,Neg,NA,NA,NA,NA,-0.221964433,0.243,0.438,2.33E-11
Prolif.T,DC,ADAM10,AXL,0.00207177,0.01,9,ADAM10 - AXL,other,other,other,Neg,-0.127216484,0.385,0.425,0.187171318,-0.221964433,0.243,0.438,2.33E-11
Ciliated,DC,ADAM10,AXL,0.00192418,0,9,ADAM10 - AXL,other,other,other,Neg,-0.108815053,0.148,0.278,0.03862253,-0.221964433,0.243,0.438,2.33E-11
Macrophages,Prolif.T,ADAM17,ITGB1,0.010360327,0,21,ADAM17 - ITGB1,other,other,other,Neg,-0.106806653,0.25,0.458,4.63E-172,-0.225799727,0.591,0.75,6.44E-05
Macrophages,Prolif.T,ANXA1,FPR3,0.009506884,0,123,ANXA1 - FPR3,other,other,other,Neg,-0.133715213,0.782,0.972,3.58E-160,-0.235861063,0.034,0.262,1.27E-19
T cells,Prolif.T,ANXA1,FPR3,0.006957023,0,123,ANXA1 - FPR3,other,other,other,Neg,0.170256391,0.627,0.552,0.002267765,-0.235861063,0.034,0.262,1.27E-19
DC,Prolif.T,ANXA1,FPR3,0.005316036,0,123,ANXA1 - FPR3,other,other,other,Neg,0.205038051,0.678,0.743,0.08312616,-0.235861063,0.034,0.262,1.27E-19
Ciliated,Prolif.T,ANXA1,FPR3,0.009705685,0,123,ANXA1 - FPR3,other,other,other,Neg,0.470661473,0.943,0.973,2.96E-08,-0.235861063,0.034,0.262,1.27E-19
Aveolar cells,Prolif.T,ANXA1,FPR3,0.012427072,0,123,ANXA1 - FPR3,other,other,other,Neg,-0.226690013,0.86,1,0.124916074,-0.235861063,0.034,0.262,1.27E-19
Prolif.T,Macrophages,APP,CD74,0.029942163,0,176,APP - CD74,other,other,other,Neg,NA,NA,NA,NA,-1.018967542,0.981,1,0
Prolif.T,T cells,APP,CD74,0.020134607,0,176,APP - CD74,other,other,other,Neg,NA,NA,NA,NA,-1.008854753,0.776,0.924,9.36E-155
Prolif.T,DC,APP,CD74,0.032928705,0,176,APP - CD74,other,other,other,Neg,NA,NA,NA,NA,-0.390744204,0.997,1,3.69E-39
Prolif.T,Prolif.T,APP,CD74,0.028721968,0,176,APP - CD74,other,other,other,Neg,NA,NA,NA,NA,-2.055191459,0.978,0.988,2.05E-45
Prolif.T,Ciliated,APP,CD74,0.030397724,0,176,APP - CD74,other,other,other,Neg,NA,NA,NA,NA,-1.45561727,1,1,1.89E-39
Prolif.T,Aveolar cells,APP,CD74,0.028765413,0,176,APP - CD74,other,other,other,Neg,NA,NA,NA,NA,-2.070020552,0.797,1,2.97E-06
DC,Prolif.T,APP,FPR2,0.000716213,0,177,APP - FPR2,other,other,other,Neg,0.399543958,0.466,0.28,1.02E-10,-0.228416557,0.015,0.275,6.05E-36
Prolif.T,Prolif.T,APP,FPR2,0.000580068,0,177,APP - FPR2,other,other,other,Neg,NA,NA,NA,NA,-0.228416557,0.015,0.275,6.05E-36
DC,Prolif.T,APP,LRP1,0.00670285,0,180,APP - LRP1,other,other,other,Neg,0.399543958,0.466,0.28,1.02E-10,-1.072248985,0.048,0.788,2.66E-103
Prolif.T,Prolif.T,APP,LRP1,0.005434893,0,180,APP - LRP1,other,other,other,Neg,NA,NA,NA,NA,-1.072248985,0.048,0.788,2.66E-103
DC,Ciliated,APP,LRP1,0.008570003,0,180,APP - LRP1,other,other,other,Neg,0.399543958,0.466,0.28,1.02E-10,-0.924750868,0.216,0.83,8.77E-22
Prolif.T,Ciliated,APP,LRP1,0.006951314,0,180,APP - LRP1,other,other,other,Neg,NA,NA,NA,NA,-0.924750868,0.216,0.83,8.77E-22
DC,Aveolar cells,APP,LRP1,0.005735808,0,180,APP - LRP1,other,other,other,Neg,0.399543958,0.466,0.28,1.02E-10,-0.905994064,0.098,0.625,3.21E-06
Prolif.T,Aveolar cells,APP,LRP1,0.004649927,0,180,APP - LRP1,other,other,other,Neg,NA,NA,NA,NA,-0.905994064,0.098,0.625,3.21E-06
DC,Prolif.T,APP,NCSTN,0.001192818,0,182,APP - NCSTN,other,other,other,Neg,0.399543958,0.466,0.28,1.02E-10,-0.275375714,0.211,0.425,1.72E-06
Prolif.T,Prolif.T,APP,NCSTN,0.000966163,0,182,APP - NCSTN,other,other,other,Neg,NA,NA,NA,NA,-0.275375714,0.211,0.425,1.72E-06
Macrophages,DC,B2M,CD1B,0.04354106,0,224,B2M - CD1B,other,other,other,Neg,NA,NA,NA,NA,-0.723685429,0.008,0.325,1.94E-64
T cells,DC,B2M,CD1B,0.046452722,0,224,B2M - CD1B,other,other,other,Neg,0.205994016,0.993,0.997,2.63E-39,-0.723685429,0.008,0.325,1.94E-64
DC,DC,B2M,CD1B,0.039127299,0,224,B2M - CD1B,other,other,other,Neg,0.697552661,0.997,1,4.67E-71,-0.723685429,0.008,0.325,1.94E-64
Prolif.T,DC,B2M,CD1B,0.043035942,0,224,B2M - CD1B,other,other,other,Neg,0.188982292,1,1,0.00176265,-0.723685429,0.008,0.325,1.94E-64
Ciliated,DC,B2M,CD1B,0.044351271,0,224,B2M - CD1B,other,other,other,Neg,-0.101183256,1,1,0.004674555,-0.723685429,0.008,0.325,1.94E-64
Aveolar cells,DC,B2M,CD1B,0.042594128,0,224,B2M - CD1B,other,other,other,Neg,NA,NA,NA,NA,-0.723685429,0.008,0.325,1.94E-64
Macrophages,Prolif.T,B2M,HLA-F,0.123482306,0.01,229,B2M - HLA-F,other,other,other,Neg,NA,NA,NA,NA,-0.236204956,0.496,0.662,6.15E-05
T cells,Prolif.T,B2M,HLA-F,0.131007549,0,229,B2M - HLA-F,other,other,other,Neg,0.205994016,0.993,0.997,2.63E-39,-0.236204956,0.496,0.662,6.15E-05
Prolif.T,Prolif.T,B2M,HLA-F,0.122168249,0.01,229,B2M - HLA-F,other,other,other,Neg,0.188982292,1,1,0.00176265,-0.236204956,0.496,0.662,6.15E-05
Ciliated,Prolif.T,B2M,HLA-F,0.125584744,0,229,B2M - HLA-F,other,other,other,Neg,-0.101183256,1,1,0.004674555,-0.236204956,0.496,0.662,6.15E-05
Aveolar cells,Prolif.T,B2M,HLA-F,0.121016784,0.02,229,B2M - HLA-F,other,other,other,Neg,NA,NA,NA,NA,-0.236204956,0.496,0.662,6.15E-05
Macrophages,Macrophages,B2M,TFRC,0.211243187,0,238,B2M - TFRC,other,other,other,Neg,NA,NA,NA,NA,-1.154830768,0.113,0.772,0
T cells,Macrophages,B2M,TFRC,0.222757526,0,238,B2M - TFRC,other,other,other,Neg,0.205994016,0.993,0.997,2.63E-39,-1.154830768,0.113,0.772,0
DC,Macrophages,B2M,TFRC,0.193264507,0,238,B2M - TFRC,other,other,other,Neg,0.697552661,0.997,1,4.67E-71,-1.154830768,0.113,0.772,0
Prolif.T,Macrophages,B2M,TFRC,0.209218128,0,238,B2M - TFRC,other,other,other,Neg,0.188982292,1,1,0.00176265,-1.154830768,0.113,0.772,0
Ciliated,Macrophages,B2M,TFRC,0.214474238,0,238,B2M - TFRC,other,other,other,Neg,-0.101183256,1,1,0.004674555,-1.154830768,0.113,0.772,0
Aveolar cells,Macrophages,B2M,TFRC,0.207440081,0,238,B2M - TFRC,other,other,other,Neg,NA,NA,NA,NA,-1.154830768,0.113,0.772,0
Macrophages,Ciliated,B2M,TFRC,0.20733195,0.04,238,B2M - TFRC,other,other,other,Neg,NA,NA,NA,NA,-1.097467854,0.068,0.771,5.80E-25
T cells,Ciliated,B2M,TFRC,0.218692207,0.02,238,B2M - TFRC,other,other,other,Neg,0.205994016,0.993,0.997,2.63E-39,-1.097467854,0.068,0.771,5.80E-25
Ciliated,Ciliated,B2M,TFRC,0.210519144,0.03,238,B2M - TFRC,other,other,other,Neg,-0.101183256,1,1,0.004674555,-1.097467854,0.068,0.771,5.80E-25
Macrophages,Prolif.T,CALR,HLA-F,0.043397671,0.01,448,CALR - HLA-F,other,other,other,Neg,0.581337177,0.785,0.833,1.62E-241,-0.236204956,0.496,0.662,6.15E-05
DC,Prolif.T,CALR,HLA-F,0.042468997,0.01,448,CALR - HLA-F,other,other,other,Neg,0.65925361,0.877,0.797,5.48E-20,-0.236204956,0.496,0.662,6.15E-05
Prolif.T,Prolif.T,CALR,HLA-F,0.045161754,0,448,CALR - HLA-F,other,other,other,Neg,0.392842522,0.933,0.912,2.86E-06,-0.236204956,0.496,0.662,6.15E-05
Macrophages,Ciliated,CALR,LRP1,0.07750047,0.03,452,CALR - LRP1,other,other,other,Neg,0.581337177,0.785,0.833,1.62E-241,-0.924750868,0.216,0.83,8.77E-22
Prolif.T,Ciliated,CALR,LRP1,0.080534101,0.02,452,CALR - LRP1,other,other,other,Neg,0.392842522,0.933,0.912,2.86E-06,-0.924750868,0.216,0.83,8.77E-22
Macrophages,Ciliated,CD14,ITGB2,0.047497793,0.01,609,CD14 - ITGB2,other,other,other,Neg,0.992675695,0.734,0.548,0,-0.926322467,0.227,0.888,3.13E-23
Macrophages,Ciliated,CD14,TLR4,0.005801214,0,611,CD14 - TLR4,other,other,other,Neg,0.992675695,0.734,0.548,0,-0.235743065,0.045,0.283,1.22E-05
Macrophages,Ciliated,CD55,ADGRE5,0.011926367,0,624,CD55 - ADGRE5,other,other,other,Neg,NA,NA,NA,NA,-0.565366184,0.398,0.785,5.50E-11
DC,Ciliated,CD55,ADGRE5,0.012550341,0,624,CD55 - ADGRE5,other,other,other,Neg,-0.174194462,0.381,0.492,0.00019497,-0.565366184,0.398,0.785,5.50E-11
